id;title;overview;release_date;vote_average
915983;Wir sind dann wohl die Angehörigen;"Aus der ungewöhnlichen Perspektive des 13-jährigen Johann erzählt der Film von der Entführung seines Vaters. ""Wir sind dann wohl die Angehörigen"" ist die Geschichte einer Familie im Ausnahmezustand.";2022-11-03;8
870116;Rosamunde Pilcher: Herzensläufe;Jackys Passion ist das Gin-Brennen im traditionellen Familienunternehmen. Seit ihre Mutter vor Jahren bei einem Brand in der Destillerie ums Leben kam, führt sie das Erbe ihrer Mutter fort. Sie hat immer noch Albträume von jener Nacht. Als ihre ältere Schwester Alice auftaucht, geraten die Schwestern in Streit.;2021-04-07;6.3
613247;Get Lucky - Sex verändert alles;Das erste Mal ist für Jugendliche etwas ganz Besonderes, ein regelrechtes Ereignis, bei dem einfach alles passen und bloß nichts schiefgehen soll. Dass diese Vorstellung allerdings nicht immer der Realität entspricht, müssen eines Sommers auch die Teenager Julia, Aaron, Emma, David, Hannah, Mehmet und Mats feststellen. Während sie - untergebracht bei Ellen, der Tante von zwei der Jugendlichen - einen aufregenden Sommer am Meer erleben, steht die coole Ellen ihren Schützlingen stets zur Seite, wenn die mal wieder nicht weiter wissen. Langweilig wird es der Sexualberaterin diesen Sommer also schon mal nicht. Denn die Kids haben jede Menge Fragen über Liebe, Sex und alles was dazugehört...;2019-09-26;4.8
10469;Komm, süßer Tod;Hippokratischer Eid ade, hier kommen die Wiener Sanitäter. Zwischen den ansässigen Rettungsdiensten der Kreuzretter und dem Rettungsbund herrscht Krieg, jeder eingelieferte Notfall bedeutet Geld. Nach mehreren mysteriösen Todesfällen schwant jedoch sogar Fahrer Brenner Übles, denn unter anderem musste Kollege „Piefke“ dran glauben. Als weder Kollegen noch Polizei sich zuständig zeigen, langt es Brenner. Er beschließt, trotz allgemeiner persönlicher Unlust und unbezwingbarem Hang zum Branntwein, auf eigene Faust zu ermitteln.;2000-12-22;7.5
656483;Kokon;Jahrhundertsommer 2018. Im multikulturellen Mikrokosmos Berlin-Kreuzberg bahnt sich die 14-jährige Nora ihren Weg durchs Erwachsenwerden. Während die Hitze auf ihrer Haut klebt, bekommt sie zum ersten Mal die Periode, entdeckt ihre Liebe für andere Mädchen und lernt die wilde Romy kennen. Mit ihr wirkt die laute Gegend um das Kottbusser Tor plötzlich endlos groß und voller verborgener Schönheit, der Park wird zum Dschungel, das Freibad zum Meer.;2020-08-13;6
11627;Münchhausen;Seltsam ist die verblüffende Ähnlichkeit des Barons von Münchhausen mit seinem Urahn, dessen Antlitz von einem 200 Jahre alten Ölgemälde herunterlächelt. Als Münchhausen eines seiner berühmten Feste feiert, gesteht ihm die blutjunge, romantisch veranlagte Sophie von Riedesel ihre Liebe. Diese Offenbarung nimmt Münchhausen zum Anlass, am nächsten Tag eine wunderliche, absurde, abenteuerliche und überaus spannende Lebensbeichte abzulegen. Es ist sowohl seine Geschichte als auch die des Mannes, der da von dem Gemälde herunterlächelt. Während Münchhausens Erzählfluss vermischen sich Vergangenheit und Gegenwart, Illusion und Realität zu einem rauschhaften Erlebnis. Da ist kaum eine Persönlichkeit, die Münchhausen nicht kennen gelernt, kein Abenteuer, das er nicht durchlebt hätte. Ob er nun die russische Kaiserin Katharina verführt, Potemkin im Zweikampf besiegt oder gegen die Türken ins Feld zieht - Münchhausens Leben gleicht einem einzigen großen Ritt auf der Kanonenkugel.;1943-03-05;6.6
9082;Im toten Winkel - Hitlers Sekretärin;"Traudl Junge war von 1943 bis zum Zusammenbruch der Naziherrschaft eine der Privatsekretärinnen von Adolf Hitler. Sie arbeitete für ihn im Führerhauptquartier in der Wolfsschanze, im Berghof am Obersalzberg, im Sonderzug und in Berlin. 1944 wurde sie Zeugin des missglückten Stauffenberg-Attentats, die letzten Kriegstage und den Selbstmord Hitlers erlebte sie im Führerbunker der eingekesselten Hauptstadt. Traudl Junge war es auch, der Hitler sein """"Testament"""" diktierte.";2002-02-10;6.4
315112;Nachthelle;Die befreundeten Pärchen Anna und Stefan sowie Bernd und Marc verabreden sich, um gemeinsam ein nostalgisches Wochenende in dem Dorf zu verbringen, in dem sie alle aufgewachsen sind. Mittlerweile kommt der Ort jedoch einer Geisterstadt gleich. Der um sich greifende Kohleabbau hat das Grün in der Region merklich dezimiert und einen Großteil der Bewohner vertrieben. Doch hindert dies die vier Freunde nicht daran, in Erinnerungen zu schwelgen und die gesellige Zeit zu genießen. Aber gerade für Anna sind längst nicht alle Gedanken an die Vergangenheit mit positiven Gefühlen verbunden. Mehr und mehr wird sie von einer alten Schuld heimgesucht, die ihr nicht nur finstere Albträume beschert, sondern die Beziehungen der Freunde untereinander gefährdet und Annas geordnetes Leben aus der Bahn zu werfen droht.;2015-05-01;4.9
425218;Die Häschenschule – Jagd nach dem Goldenen Ei;Die Häschenschule will Max nicht besuchen. Viel lieber treibt der Großstadthase sich durch die Straßen und heckt kriminelle Machenschaften aus. Eher durch Zufall verschlägt es ihn in das ganz und gar nicht coole Ausbildungslager für Osterhasen. Doch weil seine Flucht durch ein paar Füchse vereitelt wird, muss er vorerst hier bleiben und beginnt langsam, sich mit Lehrerin Hermine und Hasenmädchen Emmi anzufreunden. Lieg es am Ende vielleicht sogar in seinen Pfoten, das goldene Ei und damit das Osterfest zu retten?;2017-03-16;6.6
433763;Amelie rennt;Die 13-jährige Amelie ist in Berlin aufgewachsen und neigt zur Sturheit und Aufmüpfigkeit. Sie ist wenig begeistert, als sie nach einem schweren Asthmaanfall von ihren Eltern aus ihrem gewohnten Umfeld gerissen und in eine auf Fälle wie ihren spezialisierte Klinik in Südtirol verfrachtet wird. Amelie hat keine Lust, Vorschriften zu befolgen. Statt sich also dort helfen zu lassen, nimmt sie Reißaus. Doch sie tritt nicht etwa den langen Heimweg nach Berlin an, sondern flüchtet in die Alpen, wo sie, so ihre Überlegung, nicht gefunden wird. In den Bergen trifft die misstrauische Amelie auf einen mysteriösen 15-Jährigen mit dem Namen Bart, der ihr Vertrauen gewinnt, als er ihr das Leben rettet. Gemeinsam brechen sie schließlich auf eine Reise zu einem sagenumwobenen Berggipfel auf, wo der Legende nach jede Krankheit geheilt werden kann – auch Asthma.;2017-09-21;6.3
926946;Die Schule der magischen Tiere 2;Die Wintersteinschule ist eine außergewöhnliche Schule, da jeder Schüler die Möglichkeit hat, ein sprechendes Tier als Begleiter zu finden. Ida und ihr Freund Fuchs Rabbat haben bereits zusammen Abenteuer erlebt. Nun steht das 250. Schuljubiläum an und die Klasse muss zusammenarbeiten, um die Schulaufführung zu retten. Ida und Benni merken schnell, dass sie nur mit ihren magischen Tieren als Team arbeiten können, um das Problem zu lösen. Doch dann tauchen mysteriöse Löcher auf dem Schulgelände auf. Wird es den Schülern und ihren Tieren gelingen, das Rätsel zu lösen?;2022-09-29;5.5
493656;Mein Bruder heisst Robert und ist ein Idiot;Sommerhitze. Eine Tankstelle auf dem Land, Kornfelder, Wind und ferne Berge. Die Zwillinge Robert und Elena liegen im Gras und bereiten sich auf Elenas Abiturarbeit in Philosophie vor. 48 Stunden lang sind die sommerliche Wiese, ein Wald, ein See ihr Universum. 48 Stunden ist die Tankstelle ihr einziger Kontakt zur Außenwelt. 48 Stunden, sich von Kindheit und der Symbiose der Zwillingswelt zu lösen. Zwillingsspiele, Wetten, Gespräche über Philosophie. Und je mehr sie kämpfen, um voneinander loszukommen, desto mehr zieht es sie in ihre gemeinsame Welt. Als das Wochenende vorbei ist und die Sonne wieder über der Tankstelle aufgeht, ist nichts mehr, wie es vorher war.;2019-03-27;5
9084;Der kleine Eisbär;'Seitdem der kleine Eisbär Lars auf der Welt ist, hat er nur Flausen im Kopf. Am liebsten spielt er mit seinen Freunden: Dem Eisbärmädchen Greta, der Schneegans Pieps und dem Schneehasen Lena. Als Lars Robby die Robbe trifft, sind die Eltern nicht begeistert: Eisbären und Robben Freunde? Das gab''s noch nie! Doch die beiden halten fest zusammen. Gemeinsam mit Caruso, dem singenden Pinguin, erleben Lars und seine Freunde viele Abenteuer.';2001-10-04;6.3
51610;Die Wilden Kerle 5;Die erste Liebe – was für ein Abenteuer. Leon und Vanessa hat es jetzt voll erwischt. Sie schwören sich ewige Treue. Doch die Ewigkeit hat so ihre Tücken. Schon am nächsten Tag ist Leon verschwunden. Sollte sein Versprechen nicht mal die Nacht überstanden haben? Oder waren etwa geheime Mächte im Spiel? Die Wilden Kerle machen sich auf die Suche nach Leon und gelangen dabei bis an den Horizont. Und darüber hinaus – ins Schattenreich. Dort warten ganz besondere Prüfungen auf die Freunde. Denn die Bewohner des Schattenreichs werden nur in der Nacht wach – es sind Vampire.;2008-02-20;5.5
31392;Ein Toter hing im Netz;Manager Gary und Freundin Georgia wählen sieben Tänzerinnen für eine Show in Singapur aus. Auf dem Flug dorthin stürzt das Flugzeug ab. Gary und die acht Frauen überleben und können sich auf eine einsame Insel retten. Dort finden sie in einer Hütte einen Toten in einem riesigen Spinnennetz, was die gute Laune allerdings nicht lange trübt. Und auch als Gary verschwindet, bekommen die Frauen schnell männlichen Ersatz in Form zweier Mitarbeiter des Toten, die per Boot die Insel erreichen. Die Freude der alsbald fröhlich Feiernden trübt, dass Gary von einer Riesenspinne gebissen wurde und nun als Monster sein Unwesen treibt.;1960-04-15;3.5
2004;Kebab Connection;Ibo kreativ-chaotischer Hamburger Türke und absoluter Bewunderer von Bruce Lee, wünscht sich nichts mehr im Leben, als den ersten deutschen Kung Fu-Film zu drehen. Mit einem Werbespot für die Dönerbude seines Onkels wird er über Nacht zum heimlichen Star seines Viertels und als neuer Steven Spielberg gefeiert.  Die Schwangerschaft seiner Freundin Titzi bringt sein Leben dann aber gehörig durcheinander. Erst sieht Ibo bei seinem Vater Mehmet  die rote Karte, weil die Mutter seines Kindes keine Türkin ist. Und weit davon entfernt, sich aufs Windeln wechseln oder Kinderwagen schieben vorzubereiten, fliegt er auch bei Titzi raus.  Ibo bleiben nur noch seine Kumpel und die Werbespots. Und das Gefühl, dass er sein altes Leben wieder haben will - vor allem Titzi, aber auch den Vater und am liebsten die ganze Familie...;2004-04-21;6.6
419734;Nur Gott kann mich richten;Vor fünf Jahren hat Ricky nach einem missglückten Überfall für seinen Bruder Rafael und seinen Kumpel Latif den Kopf hingehalten. Jetzt ist er raus aus dem Knast, und Latif möchte sich erkenntlich zeigen: Er hat ein scheinbar sicheres Ding in Aussicht. Ricky könnte sich mit dem Geld, das dabei herausspringt, eine neue Existenz aufbauen. Nach anfänglichem Zögern stimmt Ricky zu, aber sobald die Vorbereitungen stehen, beginnen auch schon die Komplikationen. Ricky ist gezwungen, Rafael an Bord zu holen, den er eigentlich nie mehr in Schwierigkeiten bringen wollte, und auch sonst scheint sich die Welt gegen ihn zu verschwören. Vor allem in Form von Diana, einer Polizistin in Geldnot, die plötzlich kriminelle Energie entwickelt, um die Pläne der Jungs auf ganz unvorhergesehene Weise zu durchkreuzen. Ein nervenaufreibendes Katz-und-Maus-Spiel setzt ein, das sie alle in den Abgrund zu reißen droht.;2018-01-25;6.9
570658;Rate Your Date;Teresa und Patricia sind beste Freundinnen. Obwohl sich die Dating-erfahrene Teresa und die romantisch veranlagte Alleinerziehende Patricia sehr unterscheiden, haben sie doch eine Gemeinsamkeit: Sie haben keine Lust mehr auf miese Dates und die Nase voll von blöden Typen, bösen Überraschungen und gebrochenen Herzen. Als Teresa eines Tages den Informatiker Anton der ziemlich neurotisch und in Liebesdingen völlig unerfahren ist, kommt ihnen eine geniale Geschäftsidee: Gemeinsam mit dem Frauenhelden und Start-up-Gründer Paul programmieren sie eine App, mit der sich potentielle Dates in verschiedene Kategorien einteilen lassen. So sollen sich die User schon vor dem Treffen ein Bild davon machen können, worauf sie sich einlassen. Doch schon bald müssen sie feststellen, dass Menschen eben doch nicht so einfach in Schubladen passen und man seine Herzensangelegenheiten keinem Algorithmus überlassen sollte...;2019-03-07;6.1
346863;K2 – Der gefährlichste Berg der Welt;Obwohl der K2 mit 8611 Metern nur der zweithöchste Berg auf unserem Planeten ist, gilt der auf der Grenze zwischen China und Pakistan gelegene K2 als der gefährlichste Berg unserer Erde. Mit dieser High-Definition Blu-ray 3D Veröffentlichung haben Sie nun die Gelegenheit, dieses für Bergsteiger wohl anspruchsvollstes Massiv kennenzulernen, das nicht nur den Mount Everest, sondern auch den Rest der insgesamt 14 Achttausender in den Schatten stellt.;2012-03-15;1
43010;Sherlock Holmes und das Halsband des Todes;Sherlock Holmes ist wieder einmal auf der Jagd, denn sein Erzfeind Professor Moriarty ist wieder aktiv geworden. Der sich so harmlos gebende Napoleon des Verbrechens hat es auf ein altägyptisches Armband abgesehen, das per Schiff ins Land geschmuggelt wurde und angeblich fluchbeladen sein soll. Auf dem Landsitz der Blackburns hofft er, dem Armband auf die Spur zu kommen, doch Moriarty ist ihnen stets einen Schritt voraus. Schließlich bleibt Holmes nichts anderes übrig, als bei dem Professor eigenhändig einzubrechen und das Schmuckstück zu entwenden, aber das ist noch lange nicht der letzte Besitzerwechsel, der noch folgen soll...;1962-11-30;5.2
698420;Die Pfefferkörner und der Schatz der Tiefsee;Kaum hat Jaswinder, die Mutter von Alices Freund Tarun einen Weg zur Plastikvermeidung entdeckt, wird diese überfallen und die Unterlagen darüber, die darüber hinaus noch streng geheim sind, entwendet. Kurz darauf verschwindet auch sie spurlos. Alice macht sich als verbliebenes Pfefferkorn auf die Suche nach Hinweisen und stößt dabei auf Giftmüllunternehmen, die um jeden Preis eine Veröffentlichung der Unterlagen verhindern wollen. Werden sie Alice zu Jaswinder führen...?;2021-09-30;5.9
361403;Ich bin dann mal weg;Entertainer Hape Kerkeling bricht auf der Bühne zusammen. Ein Arzt rät dem gestressten Mann, sich einige Monate zu schonen. Bald erzählt er seiner verblüfften Agentin Dörte von seinem ganz besonderen Entspannungs- und Selbstfindungsplan: Mit der Erinnerung an seine gläubige Omma im Kopf will Hape den Jakobsweg entlangpilgern. Im französischen Saint-Jean-Pied-de-Port angekommen, lernt er zwei andere Pilgerinnen kennen, die zurückhaltende Stella und die forsche englische Journalistin Lena, die er jedoch bald wieder aus den Augen verliert. Der steinige, steile Weg ist für den Sportmuffel Hape beschwerlich, die überfüllten, engen Pilgerherbergen sagen ihm nicht zu. Er will abbrechen, doch Lena, Stella und der südamerikanische Lebenskünstler Americo bringen ihn wieder auf Kurs…;2015-12-24;6.2
248601;Bibi & Tina - Der Film;"In der neuesten Geschichte auf dem Martinshof warten wieder jede Menge Abenteuer auf die unzertrennlichen Freundinnen Bibi und Tina. Diesmal fordert das bevorstehende Pferderennen auf Schloss Falkenstein ihre Freundschaft heraus. Sophia von Gelenberg setzt alles daran, sich Tinas Freund Alex von Falkenstein zu angeln und dank des listigen Geschäftsmannes Hans Kakmann gibt es noch mehr Turbulenzen, da dieser es auf das süße Fohlen ""Socke"" von Graf Falko abgesehen hat. Mit etwas Hexerei versucht Bibi die ganze Situation zu retten, doch der Zauber geht nach hinten los. Beim großen Pferderennen muss Bibi gleich an mehreren Fronten Unheil abwenden. Sowohl ihre Freundschaft zu Tina als auch Fohlen ""Socke"" sind in Gefahr...";2014-03-06;6.5
40971;Schulmädchen-Report 6. Teil: Was Eltern gern vertuschen möchten;"Die Schüler Achim und Sibylle werden beim Liebesspiel im Klassenzimmer erwischt, worauf eine Lehrerkonferenz einberufen wird. Darin soll entschieden werden, ob die zwei von der Schule zu verweisen sind. Im Lauf der Sitzung berichten die Kollegen sich gegenseitig von allerlei ""sexuellen Vergehen"" der Schülerschaft.";1973-10-11;4.2
338912;Abschussfahrt;Eine Klassenfahrt ist für die meisten Schüler ein großer Spaß und auch die drei Jahrgangs-Außenseiter Max, Berny und Paul wollen dabei richtig einen drauf machen. Wird es den Dreien gelingen, endlich mal ein Abenteuer zu erleben, endlich mal Sex zu haben? Oder endet der Trip wieder wie so viele Abende, alleine auf dem Zimmer? Das Ziel ist Prag – und dort angekommen legen sich die in den Augen ihrer Mitschüler uncoolen Jungs dann auch voll ins Zeug. Potential für allerhand postpubertäres Chaos ist reichlich vorhanden: Paul etwa steht auf Julie, die Schwester des ebenfalls mitgereisten Nerds Magnus Doch Julie interessiert sich nur für Jonas . Und sie ist eher wenig begeistert, als sie herausfindet, dass Max, Berny und Paul ihren Bruder betrunken gemacht haben und er im weiteren Verlauf des turbulenten Abends in Gefangenschaft von Drogendealern geraten ist...;2015-05-21;5.6
291343;Nowitzki - Der perfekte Wurf;13 Jahre lang kämpft Dirk Nowitzki um die Trophäe aller Trophäen. Bis es ihm 2011 endlich gelingt: Er gewinnt mit den Dallas Mavericks die lang ersehnte NBA-Meisterschaft. Und wird gleichzeitig zum wertvollsten Spieler der Finalserie gewählt. Der Film erzählt die Geschichte seines erstaunlichen Aufstiegs von einer Schulturnhalle in der süddeutschen Provinz bis an die Weltspitze des Basketballs. Ein faszinierender Weg, den der 2,13m große Sympathieträger auf sehr ungewöhnliche Weise beschritten hat und der eng verbunden ist mit seiner einzigartigen Beziehung zu seinem Entdecker, Trainer und Mentor Holger Geschwindner.;2014-09-18;7.4
9524;Comedian Harmonists;Berlin in den 30er Jahren. Sechs junge Männer gründen die erfolgreichste A-Capella Gruppe der Welt: Die Comedian Harmonists. Aus dem Nichts heraus erreichten die Freunde mit ihrer Musik gemeinsam das, was sie sich ein Leben lang erträumten. Wer kennt nicht ′Mein kleiner grüner Kaktus′?!!! Auch wenn das Ensemble nur ein paar Jahre lang bestand, gelang es ihm, eine einzigartige Musik zu schaffen, die sich bis heute größter Popularität erfreut. Eine Legende kehrt zurück...;1997-12-25;6.8
37512;Satansbraten;Satansbraten ist eine schrille Filmkomödie des deutschen Regisseurs, Autors und Darstellers Rainer Werner Fassbinder.;1976-10-07;6.3
227262;Frau Ella;Beim 30-jährigen Sascha überschlagen sich die Ereignisse. Völlig überraschend teilt ihm seine Freundin Linda mit, dass sie schwanger ist. Vom Schock benebelt verursacht er daraufhin einen Unfall und wird ins Krankenhaus eingeliefert. Für seinen Mitbewohner Klaus steht fest, dass der Unfall eine Botschaft war. Das sieht zunächst gar nicht danach aus, denn Sacha muss sich sein Zimmer mit der 87-jährigen Ella teilen, die ihm mächtig auf die Nerven geht. Doch als er mitbekommt, dass die alte Dame zu einer unnötigen Operation gedrängt wird flieht er kurzerhand mit Ella aus dem Krankenhaus. Nach der Flucht lernen sich die beiden näher kennen und Ella offenbart Sascha ein altes Geheimnis: Sie sehnt sich nach ihrer großen Jungendliebe Jason. Zusammen mit Klaus begeben sich die drei spontan auf eine abenteuerliche Reise nach Paris, um Ellas Traum Wirklichkeit werden zu lassen...;2013-10-17;6.4
70640;Schulmädchen-Report 12. Teil: Wenn das die Mammi wüßte;"Der, im wahrsten Wortsinn, dutzendste Film der populären Softsex-Reihe: Dieses mal wird in fünf Episoden geschildert, wie junge Frauen auf der Suche nach Liebe in prekäre (sexuelle) Situationen geraten. Da gibt es einen Fall von Geschwisterliebe, eine Klassenfahrt, die zum ""Sex-Ausflug"" mutiert, einen falschen Arzt, der intensive körperliche Untersuchungen vornimmt, und ein vernachlässigtes Mädchen, das aus Einsamkeit drogenabhängig wird und schließlich auf dem Strich landet.";1978-02-03;4.6
539445;Joy;Joy ist eine junge Frau aus Nigeria, die in Wien als Prostituierte arbeitet. Einerseits möchte sie mit dem dadurch verdienten Geld ihre kleine Tochter und ihre Familie in Nigeria finanziell unterstützen, andererseits muss sie bei Madame, ihrer Zuhälterin, die früher selbst als Prostituierte gearbeitet hatte, ihre Schulden abbezahlen und sich damit von ihr freikaufen. Denn die Reise nach Europa mit Schleppern kostete tausende Euros und muss nun zurückgezahlt werden. Außerdem hat Joy in ihrer Heimat einen Juju-Schwur abgelegt, der es ihr verbietet, ihre Landsleute anzuzeigen. Nachdem die Freiheit in greifbarer Nähe scheint, überantwortet Madame ihr Precious, ein junges nigerianisches Mädchen, das sich nicht mit seinem Schicksal abfinden möchte.;2018-09-04;6
427025;Axolotl Overkill;Obwohl sie etwas jünger aussieht und sich verhält, als wäre sie wesentlich älter, ist Mifti erst 16 und lebt seit dem Tod ihrer Mutter mit ihren älteren Halbgeschwistern Annika und Edmond in einer Wohngemeinschaft. Verantwortung übernimmt Mifti allerdings nur für ihr Haustier, ein Axolotl, ansonsten schert sie sich einen Dreck um das, was sie eigentlich müsste und sollte, woran auch ihr wenig verantwortungsvoller Künstler-Vater schuld ist: Sie schwänzt die Schule, nimmt jede Menge Drogen und legt sich mit jedem Erwachsenen an, der ihr Vorschriften machen will. Seit einer Affäre mit der deutlich älteren Alice droht Mifti jedoch immer mehr den Halt zu verlieren und stürzt sich mit der Schauspielerin Ophelia in das Berliner Partyleben. Da trifft sie Alice eines Tages wieder...;2017-06-29;5.4
55562;Rosa Luxemburg;Alles, was Rosa Luxemburg wollte, war ein glückliches Leben. Doch die gesellschaftlichen Zustände um 1900 fordern den Gerechtigkeitssinn der Pazifistin heraus. Sie mischt sich ein ins politische Geschehen und avanciert zur populärsten Verfechterin eines humanen Sozialismus. Die Kompromisslosigkeit der couragierten Revolutionärin passt nicht ins Parteikonzept der SPD, nach ihrem Ausschluss bleiben Rosa nur noch ihre Mitstreiter Clara Zetkin und Karl Liebknecht. Gefängnisaufenthalte, Prozesse und politische Unruhen bestimmen ihre letzten Lebensjahre. 1919 werden die KPD-Begründer Luxemburg und Liebknecht von der Reichswehr heimtückisch ermordet.;1986-04-10;6.6
10470;Werner - Gekotzt wird später!;Hoch oben in Kius, da wo der Norden am flachsten ist, sitzen Werner, Andi und Eckat zusammen und würfeln. Diesmal geht es um einen hohen und ungewöhnlichen Einsatz - die absolute Herrschaft oder die totale Unterwerfung. Denn der Sieger wird zum „Könich“ gekrönt - und der Könich darf bestimmen. Werner gewinnt das Spiel und erteilt seinen neuen Untertanen Andi und Eckat den ersten Befehl: Der Könich will Urlaub machen! Und zwar auf Korsika - Flachköpper machen!;2003-07-17;6
422154;Die Glasbläserin;Thüringen, 1890: Nach dem Tod ihrer Eltern stehen die jungen Schwestern Marie und Johanna vor dem Nichts. Marie möchte die Glasbläserei des Vaters weiterführen, doch die Zunftordnung verbietet dies. Die Schwestern nehmen Arbeit in anderen Handwerksbetrieben an, doch bald schon wird deutlich, dass die beiden Frauen sich in der patriarchalischen Gesellschaft ihren eigenen Weg erkämpfen müssen.;2016-12-09;6.4
435850;Einsamkeit und Sex und Mitleid;Im Herzen einer deutschen Großstadt prallen die Leben einer Reihe jüngerer und älterer Bewohner jener Stadt zusammen: Da ist etwa der Supermarktleiter Uwe, der sich tagsüber in seinem Laden mit dem ehemaligen Lehrer Ecki streitet und übers Internet die Künstlerin Janine  kennengelernt hat, während seine Ex-Frau, die Ärztin Julia übers Internet an den Callboy Vincent gerät, der wiederum ein spezielles Abkommen mit seiner Freundin Vivian hat. Auch Vincent und Ecki haben eine Verbindung: Die beiden wohnen in derselben Etage, wo Ecki einen Anger Room betreibt, in dem sich Familienvater und Hobby-Imker Robert gerne austobt, der gerade von Janine porträtiert wird. Und dann ist da noch die Dreiecksbeziehung zwischen den Teenagern Swentja, Mahmud und Johannes;2017-05-04;5.9
1264;Die Wilden Kerle 4;Mit dem Sieg gegen die “Biestigen Biester” haben die Wilden Kerle es allen gezeigt und danach jedes Spiel gewonnen. Nur ein Sieg trennt sie jetzt noch vom “Pott”, dem Freestyle-Soccer-Pokal. Dafür müssen sie gegen die “Wölfe von Ragnarök” antreten. Doch die Wölfe sind keine normalen Gegner! Sie haben ein dunkles Geheimnis – und hinter ihnen lauert eine Macht, die stärker ist als sie alle: das Mädchen Horizon und die Silberlichten aus dem Nebel. Marlon wird sofort rettungslos in Horizons Bann gezogen. Die jedoch verfolgt nur ein Ziel: Marlon und Leon gegeneinander auszuspielen. Ein bitterer Bruderkampf bricht aus und die Wilden Kerle drohen daran zu zerbrechen. Werden sie die größte Herausforderung ihres Lebens bestehen?;2007-02-01;5.3
532293;Prinzessin Emmy;Prinzessin Emmy und ihre Pferde sind unzertrennlich, was nicht zuletzt daran liegt, dass Emmy von einer Vorfahrin die Gabe geerbt hat, mit ihren Lieblingstieren sprechen zu können. Insgesamt 26 unterschiedliche Pferde besitzt sie, die alle an ihrer Seite sind, wenn es darum geht, ein Abenteuer zu bestehen. Als ihre verschlagene Cousine Gizana zu Besuch kommt, wird es allerdings zum ersten Mal in ihrem Leben ernst für Emmy: Am Prinzessinnen-Tag sollen die Mädchen als vollwertige Mitglieder in die royale Gesellschaft eingeführt werden, weshalb beide zuvor königlichen Unterricht erhalten. Doch Gizana boykottiert Emmys Anstrengungen am laufenden Band. Immerhin kann Emmy auf jede Menge vierbeinige Unterstützung zählen.;2019-01-24;7.3
30363;Der Stand der Dinge;"Ein verlassenes Hotel an der Küste Portugals: Die Dreharbeiten zum Remake des Science-Fictions-Films ""Die Überlebenden"" kommen anfangs gut voran, aber als plötzlich sowohl das Geld als auch das Filmmaterial ausgeht und keinerlei Nachschub beider Resourcen in Sicht ist, macht sich der Regisseur Friedrich Munro (Patrick Bauchau) auf nach Los Angeles um den Produzenten des Films zur Rede zu stellen und um die weitere Finanzierung des Projektes einzufordern. Der Produzent scheint jedoch viel größere Probleme zu haben, als zunächst angenommen. Unvermittelt geht es nicht mehr nur um Geld und einen Film, sondern vielmehr um Leben und Tod ...";1982-03-22;6.6
421958;Terror - Ihr Urteil;Am 26. Mai droht ein Entführer, ein Passagierflugzeug auf ein vollbesetztes Fußballstadion stürzen zu lassen. Der Kampfpilot Lars Koch entscheidet eigenmächtig, die Maschine abzuschießen. Die große Strafkammer des Schwurgerichts Berlin soll entscheiden, ob Lars Koch ein Held oder ein Mörder ist. Die Zuschauer werden zu Schöffen, und ihre Entscheidung bestimmt den Ausgang des Films.;2016-10-17;7.7
434369;Sommerfest;Stefan lebt seit zehn Jahren nicht mehr in seiner alten Heimat Bochum, sondern in München, wo er es zu einem mäßig erfolgreichen Theaterschauspieler gebracht hat. Doch weil sein Vater gestorben ist, muss er zurück ins Ruhrgebiet, um sich um die Beerdigung und andere Dinge zu kümmern, etwa das Elternhaus zu verkaufen. Eigentlich soll es nur ein kurzer Aufenthalt sein, Treffen mit dem Makler, kurz bei ein paar Freunden vorbeischauen und zurück in den Zug nach München. Doch gerade an diesem Wochenende ist richtig was los in Bochum und irgendwie sind alle da, mit denen er einst aufgewachsen ist. Als der eigentlich vergebene Stefan dann noch seine große Jugendliebe Charlie wiedertrifft und die beiden feststellen, dass sie immer noch Gefühle füreinander haben, kommt ohnehin alles ganz anders als geplant…;2017-06-29;5.1
348748;Tschiller: Off Duty;Niklas ‘Nick’ Tschiller ermittelt tagein, tagaus mit seinem Partner Yalcin Gümer bei Verbrechen, die sich in Hamburg ereignen. Doch irgendwann braucht auch der Polizist mal Pause, um Zeit mit seiner Tochter Lenny zu verbringen. Da heißt es dann: Tschiller a.D. – außer Dienst – Hamburg ade.  Das Einfach-mal-Ausspannen ist allerdings leichter gesagt als getan, denn die Kriminalität schläft nicht und ein neuer, sehr persönlicher Fall macht Nicks Plänen von einer wohlverdienten Auszeit einen gehörigen Strich durch die Rechnung. Selbst im Urlaub ist der kriminalistische Ermittler vor seinem Beruf nicht sicher und so führt eine wilde Reise ihn bald quer durch Europa, unter anderem nach Istanbul und Moskau.;2016-02-04;5
916712;Oskars Kleid;Der etwas eigensinnige Vater Ben lebt in Trennung und findet nur ganz langsam wieder zu seinem Sohn Oskar. Der Neunjährige ist jedoch gar kein Sohn, sondern eine Tochter;2022-12-22;7.5
