id;title;overview;release_date;vote_average
333778;Warsaw By Night;Losy czterech kobiet splatają się w nocnym klubie, Warsaw by Night. Podczas podróży każdej z nich towarzyszy ten sam taksówkarz - amator zjawisk paranormalnych.;2015-02-06;5.8
320029;Hiszpanka;"Film o zapomnianym w polskiej historii, jedynym zwycięskim powstaniu - Powstaniu Wielkopolskim. Zrealizowana z rozmachem produkcja przedstawia historię, która przekracza granice wyobraźni. Nie wiadomo, czy powiązane z Powstaniem Wielkopolskim wydarzenia są prawdą, czy jedynie iluzją. Porywają efekty specjalne, które zapraszają widzów w niezwykłą, pełną przygód podróż w innym wymiarze. W ""Hiszpance"" nic nie jest oczywiste, ponieważ do wyzwoleńczej walki włącza się grupa telepatów. Siły zbrojne stają na równi z siłami umysłu.  Głównym bohaterem filmu jest Ignacy Jan Paderewski, który w dramatycznych okolicznościach próbuje dotrzeć do Polski. Zamierza mu w tym przeszkodzić pracujący dla pruskiej armii mroczny Doktor Abuse. W grupie spirytystów ratujących Mistrza przed atakiem medium znajdują się kochankowie gotowi poświęcić wszystko - dla wolności Ojczyzny i dla siebie nawzajem.";2015-01-23;3.9
318545;Przepraszam, czy tu biją?;Przywódca przestępczej grupy, Belus, chcąc sprawdzić lojalność jej członków, organizuje fikcyjny napad. Sam powiadamia milicję i z ukrycia obserwuje, który z kolegów zdradzi. Zdrajcą okazuje się Bimber. Po jego zeznaniach milicja dowiaduje się, że napad był pozorowany, a prawdziwy skok dopiero się szykuje. Inspektorzy Milde i Górny usiłują namówić chłopaka zwanego Studentem do współpracy i uczynić wszystko, aby tym razem złapać sprytnego Belusa.;1976-11-22;5.8
300176;Joanna;Film ukazuje fragmenty z życia Joanny, u której zdiagnozowano śmiertelną chorobę.;2013-06-28;6.4
262174;Femina;Polska przełomu lat 80. i 90. 30-letnia Bogna nie jest szczęśliwa. Nie kocha męża, praca nie przynosi jej satysfakcji. Gdy mąż wyjeżdża na stypendium, kobieta dowiaduje się o śmierci matki. Tragiczna wiadomość odnawia wspomnienia z dzieciństwa. Jadąc na pogrzeb, Bogna analizuje swoje życie. Dorastała w latach 50., naznaczonych stalinizmem. Stalin straszył dziewczynę w sennych koszmarach. Wyrosła na osobę znerwicowaną i pozbawioną pewności siebie. Po powrocie z pogrzebu postanawia poznać smak życia.;1991-02-19;4.8
242744;Jowita;Młody architekt i utalentowany lekkoatleta żyje marzeniami o wielkiej miłości. Pewnego dnia oczarowują go wspaniałe czarne oczy dziewczyny, której twarz ukryta jest pod czarczafem. Gdy poznaje Agnieszkę, studentkę ASP, rodzi się między nimi miłość. Ale Marek nie zrywa romansu z Heleną, żoną trenera, nie rezygnuje z chwili miłości z Dorotą, koleżanką sprinterką, i nadal marzy o tajemniczej Jowicie. Rozgoryczony wywołuje awanturę, trafia do więzienia.;1967-10-27;6.8
198669;Polowanie na muchy;Bohaterem filmu jest Włodek, pracownik księgarni, niedoszły rusycysta. Pewnego dnia poznaje młodą dziewczynę, Irenę. Choć jest żonaty, nawiązuje z nią romans. Irena jest przekonana, że jej ukochany jest zdolny do lepszego życia niż to, które wiedzie u boku Hanki. Pokłada w nim wielkie nadzieje, chce wylansować go jako tłumacza, a nawet pisarza. Jej wysiłki okazują się daremne. Kariera jej wybrańca nie udaje się, on z kolei wpada w sidła ambitnych planów żony.;1969-08-19;5
185354;Wojna światów - następne stulecie;"28 grudnia 2000 roku jest dwunastym dniem pobytu Marsjan na Ziemi. Zniewolone przez obcych społeczeństwo sterowane jest przez ogromną machinę telewizyjną, której naczelne hasło brzmi: ""To my tworzymy rzeczywistość"". W istocie telewizja narzuca społeczeństwu wszystkie normy i ustala wartości. Sytuację tą chce przerwać popularny prezenter telewizyjny, Iron Idem (Roman Wilhelmi).";1981-11-01;6.2
157178;Grający z talerza;Podobnie jak w innych filmach Kolskiego, akcja rozgrywa się gdzieś pośród pól, łąk i lasów. Bohaterami są ludzie prości, ale niezwyczajni - karlica Janka, zbiegły z cyrku, gdzie wystawiano go na widok publiczny, potwór Morka, Kostucha rodem z obrazów Malczewskiego i wreszcie Lunda - człowiek grający na skrzypcach i kawałkach talerzy. Dzieło o miłości, życiu i śmierci, przesycone bogatą symboliką i kulturowymi odniesieniami. [filmweb.pl];1995-11-07;7.2
135625;Dreszcze;"Jest rok 1955. Kraj ogarnia kolejna fala represji. Ojciec 13-letniego Tomka zostaje aresztowany pod pretekstem ""wroga ludu"". Matka wysyła chłopca na obóz harcerski, mając nadzieję, że w ten sposób pomoże mu w odnalezieniu się w komunistycznej rzeczywistości. Tam podziw chłopca wzbudza druhna przewodniczka, oddana idei komunizmu. Tymczasem nadchodzi czas odwilży. Ojciec Tomka zostaje zwolniony z więzienia. Okazuje się, że nie potrafi znaleźć z synem porozumienia. Nastolatek jest przesiąknięty komunistycznymi frazesami.";1981-11-23;6.3
132815;Wilczyca;Żona romantycznego XIX wiecznego patrioty Kacpra Wosińskiego, Maryna, żywi do swego męża głęboką niechęć. Tuż przed śmiercią przeklina swego męża, obiecując na nim zemstę. W niedługim czasie zaczyna ponownie nawiedzać okolice dworu, zmieniona w wilczycę. Wkrótce zło Maryny zostaje przekazane hrabinie Julii, romansującej z kim popadnie: a to z dowódcą huzarów Otto von Furstenbergiem, a to znowuż ze swoją służącą. Wosiński odgaduje, że pojawiająca się nocą w okolicy wilczyca i hrabina to ta sama osoba - będąca zresztą efektem przekleństwa jego żony - i postanawia zadziałać za pomocą starej broni przeciw wilkołakom: srebrnych kul...;1983-04-11;5.3
89440;Święta krowa;Bogdan po bolesnej śmierci żony, postanawia wrócić do rodzinnej wsi i tam mieszkać ze swoją gderliwą matką, a wolne chwile spędzać z kolegą Pawłem. Pewnego dnia Bogdan odkrywa, że jego krowa pod wpływem muzyki Mozarta daje mleko o niewyobrażalnych właściwościach;2011-08-04;6
79452;Con Amore;Studenci Grzegorz i Andrzej przygotowują się do Międzynarodowego Konkursu Pianistycznego im. Fryderyka Chopina. Obaj starają się usilnie o udział w konkursie i jednocześnie rywalizują o względy tej samej dziewczyny, Ewy. Jest ona oficjalnie dziewczyną Grzegorza, ale chłopak traktuje ten związek jako drugorzędny wobec kariery. Natomiast Andrzej, choć przewyższa rywala umiejętnościami pianistycznymi, nie znajduje pełnej satysfakcji w muzyce, za najważniejszą uważa miłość do Ewy. Tymczasem dziewczyna zapada na śmiertelną chorobę.;1976-05-24;6
68791;Święty interes;Komedia o dwóch braciach Leszku (Piotr Adamczyk) i Janku (Adam Woronowicz), zaczyna się w momencie, gdy obaj przyjeżdżają do rodzinnej wsi na pogrzeb dawno niewidzianego ojca. Na miejscu okazuje się, że ojciec cały majątek pozostawił w spadku fundacji im. Jana Pawła II. Ta wiadomości doprowadza braci do szału. Na pomysł, jak powetować sobie finansową stratę, wpadają, gdy odnajdują w stodole stary samochód, którym - jak wieść niesie - jeździł sam Karol Wojtyła… Gdy miejscowi dowiadują się o planach braci, postanawiają zebrać pieniądze i odkupić cudowne auto, które – w co głęboko wierzą – ma moc uzdrawiania. Leszek i Janek postanawiają zweryfikować wartość rynkową samochodu i sprzedać je temu, kto da więcej, aby móc spłacić swoje długi. Problem w tym, że wierzyciel braci już wpadł na ślad cudownego wozu...;2010-08-27;4.3
68789;Skorumpowani;"Centralne Biuro Śledcze przechwytuje transport kokainy warty 10 mln dolarów. Gangsterzy postanawiają wykraść narkotyki z policyjnych magazynów. Do miasteczka Dobaniewo przyjeżdżają Rosjanie: były oficer KGB Siergiej i działający w Londynie Montenegro. Towarzyszy im Pasza. Zatrzymują się w klubie nocnym, który należy do lokalnego bossa. ""Cygaro"" ma na usługach komendanta policji. Układ ten ma kluczowe znaczenie dla powodzenia akcji. Sprawy przybierają jednak niepomyślny obrót, gdy w klubie zostaje zabity syn wpływowego biznesmena.";2008-04-15;4.7
73856;Dzieci z Leningradzkiego;Historia moskiewskich sierot, które tułają się po rosyjskim dworcu. Każdego dnia walczą o przetrwanie, licząc na czyjąś pomoc.;2005-08-05;7.4
334135;Jeziorak;Policjanci z prowincjonalnej komendy likwidują leśną bimbrownię. Oddział zostaje ostrzelany i jeden z policjantów zostaje ranny. Bimbrownikowi udaje się uciec. W tym samym czasie, w dryfującej po jeziorze łódce, znalezione zostaje ciało młodej dziewczyny. Okoliczności jej śmierci są zagadkowe i obydwie sprawy trafiają do podkomisarz Izy Dereń . Tymczasem na komisariacie trwa nerwowe oczekiwanie. Na służbie zaginęło dwóch funkcjonariuszy, którzy od kilku dni nie dają znaku życia. Jeden z nich jest życiowym partnerem Izy. Intryga kryminalna przeplata się z osobistym dramatem bohaterki i ujawnia jej determinację oraz siłę. Bohaterka filmu, policjantka w zaawansowanej ciąży, prowadzi wielowątkowe śledztwo. W rozwiązaniu spraw pomaga jej młodszy kolega, aspirant Marzec . Tajemnice, które odkryje, na zawsze odmienią jej życie.;2014-10-17;5.8
265715;Onirica;Żona i przyjaciel Adama giną w wypadku, który on ledwo przeżył. Od tej pory dręczą go koszmary, które zaczynają się spełniać.;2014-04-20;5.4
277730;Nadzieja;Dwudziestokilkuletni Franciszek jest świadkiem kradzieży. Na jego oczach złodziej wynosi z warszawskiego kościoła cenny obraz. Chłopak nagrywa incydent amatorską kamerą. Z zaskoczeniem odkrywa, że za kradzieżą stoi znany właściciel galerii i koneser sztuki, Benedykt Weber. Franciszek przedstawia Weberowi propozycję: nie zdradzi go, jeśli ten zwróci skradzione dzieło sztuki. Okazuje się jednak, iż obraz jest sprzedany i oczekuje na wysyłkę za granicę. Franciszek miesza szyki międzynarodowej szajce paserów, wplątując się w poważne kłopoty.;2007-09-19;5.2
75827;Uwikłanie;Co musiałoby się wydarzyć, żeby w zwyczajnym człowieku obudzić zabójcę? Czy w pół-hipnotycznym transie można zabić i następnego dnia o tym nie pamiętać? Skoro jest ofiara, to gdzieś musi też być sprawca zbrodni. W ekranizacji bestsellerowego kryminału Zygmunta Miłoszewskiego tropem sprytnego mordercy podąża cyniczny komisarz Smolar (Marek Bukowski) i nieustępliwa prokurator Agata Szacka (Maja Ostaszewska). Duet jaki tworzą jest mieszanką wybuchową nie tylko ze względu na ich temperamenty, ale również z powodu łączącego ich w przeszłości romansu. Prokurator Szacka, prowadząc najtrudniejsze w swojej karierze śledztwo, dotknie historii, o których od lat krążą legendy, ale nikt nie spodziewał się, że mogą okazać się prawdą.;2011-06-03;5.9
476439;Tarapaty;Przyjaźń to wcale nie jest taka prosta sprawa i Julka dobrze o tym wie. Ma 12 lat, chodzi do szkoły z internatem i jeszcze nigdy nie miała prawdziwej przyjaciółki. Zaczynają się wakacje, a razem z nimi kłopoty. Julka zamiast do rodziców w Kanadzie, trafia do ciotki w Warszawie. W tej samej kamienicy mieszka Olek. Kiedy dzieciakom wpada w ręce plan prowadzący do skarbu zaczyna się przygoda. Na drodze do rozwiązania zagadki staje złodziejska szajka, niania - nałogowa palaczka i podejrzany pożeracz cukierków. Nikt nie jest tym za kogo się podaje, a wyścig z czasem trwa. Żeby wyjść cało z tej historii, Julka musi pokonać nieufność i odważyć się na przyjaźń.;2017-09-15;7.1
36416;Wszyscy jesteśmy Chrystusami;Adam Miauczyński musiał przejść długą i bolesną drogę, nim zrozumiał, że przez alkohol przegrał życie i poranił najbliższych ludzi. Niegdyś miał pracę na uczelni, rodzinę, znajomych, dziś nie ma nic prócz poczucia klęski i woli pojednania się z synem. Po latach pijaństwa jest wreszcie gotów do wyznania przed Sylwkiem swoich win. Obaj wspominają przeszłość, która każdemu z nich jawi się inaczej. Są to dwie różne opowieści, które łączy doświadczenie strachu, wstydu i poniżenia, a także pragnienie, aby mimo wszystko odbudować utracone więzi.;2006-04-21;6.5
94527;Wszystko na sprzedaż;Film, zainspirowany tragiczną śmiercią Zbigniewa Cybulskiego, skonstruowany został wokół motywu poszukiwań zaginionego aktora, który nie zjawił się na planie. Reżyser musi wykonać za niego karkołomny skok do pociągu. Ela, żona aktora, oraz Beata, żona reżysera i dawna miłość aktora, starają się go odnaleźć. Wkrótce dociera do nich wiadomość, że poszukiwany mężczyzna zginął, wyskakując z pociągu. Reżyser nie wie, co zrobić z nieskończonym filmem.;1969-01-28;6
39159;Sezon na leszcza;Rodzeństwo małolatów wie, że nikt nie da im życia ciekawszego niż wegetacja w ponurej dziurze. Biorą sprawy w swoje ręce i organizują napad na bank, bo forsa jest przepustką do lepszego świata. Wszystko miało pójść gładko, tylko ten fatalny niefart... Policjant 1 nie jest taki zły: ustawia żonę do pionu, bo ją kocha, pije, bo jest zagubiony, bierze w łapę, bo potrzebuje na flaszkę. Policjant 2 też nie jest zły, tylko wspiera duchowo Policjanta 1, który ma kłopoty. Niedługo drogi policjantów i złodziei się przetną ...;2000-01-26;5.2
36410;Zero;"W wielkiej, bliżej nieokreślonej metropolii wstaje dzień. Na wysokim piętrze biurowca, w dużym gabinecie szefa międzynarodowej korporacji dzwoni telefon. Biznesman chwilę wpatruje się w ekran komórki, aż w końcu odbiera. Dzwoni niechlujny tłuścioch jadący rozklekotanym vanem z dziwacznym towarzyszem. Pyta o decyzję. Chodzi o śledzenie pewnej osoby. Po chwili wahania biznesman potwierdza zlecenie. Nie przeczuwa, że jednym ""tak"" uruchamia lawinę wydarzeń, która wpłynie na losy części mieszkańców miasta.";2009-09-15;5.7
601884;Milion za Laurę;Komedia muzyczna - perypetie podczas poszukiwania cennego instrumentu.;1971-06-08;6
129659;Jak być kochaną;Felicja jest młodą, początkującą aktorką, zakochaną bez wzajemności w koledze po fachu. Gdy na Rawicza pada podejrzenie o zabicie volksdeutscha, dziewczyna podejmuje się ukryć go pod swoim dachem. Marzy, że mieszkając z nią, mężczyzna odwzajemni jej uczucie. Żeby mieć ukochanego przy sobie, gotowa jest do największych poświęceń. Nie dostrzega, że jej ofiara stała się dla Wiktora trudnym do zniesienia ciężarem. Nie przypuszcza, że kiedy tylko nadarzy się sposobność, aktor porzuci świadka swych upokorzeń, załamań i upadków.;1963-01-11;7.3
89823;Duże zwierzę;Poetycka czarno-biała opowieść o małżeństwie Sawickich, które zaopiekowało się znalezionym przypadkowo wielbłądem. Niestety, nie podoba się to współmieszkańcom ich miasteczka. Postanawiają oni pozbyć się zwierzęcia za wszelką cenę. Przed domem Sawickich rozpoczynają się pikiety, urzędnicy domagają się specjalnych opłat i podatków. Czy małżeństwo ulegnie presji społeczeństwa?;2000-08-25;7.3
503097;Biały niedźwiedź;Zbiegły z transportu Żyd ukrywa się, pozując turystom do zdjęć w przebraniu niedźwiedzia.;1959-12-03;7
432793;PolandJa;Bohaterowie filmu przekonują się, że najdziksze historie zdarzają się w najmniej odpowiednich momentach. „PolandJa”, to pełna humoru opowieść o tym, jak (nie)radzimy sobie z rzeczywistością, która nas otacza. Akcja filmu rozgrywa się w ciągu 24 godzin, podczas których bohaterowie przeżywają pasmo zabawnych perypetii, radykalnie zmieniających ich życie. Jest ostro, zabawnie, wzruszająco, a dwuznaczne sytuacje bawią do łez.;2017-02-17;3.6
198782;Żywot Mateusza;Życie Mateusza burzy wiadomość o miłości jego siostry do innego mężczyzny.;1968-06-08;6.1
238280;To my;Widelec ma surowego ojca, powodzenie u dziewczyn i kłopoty ze zdawaniem egzaminów. Nie ma prawa jazdy, pojęcia o matematyce i ochoty iść do wojska. Agata kocha się w Widelcu. Ma dobre stopnie, nadzieję na miłość i niespłacony dług. Nie ma ukochanego chłopaka, problemów ze szkołą i nadmiaru pieniędzy. Borsuk, najlepszy przyjaciel Widelca, ma bogatych rodziców, śliczną dziewczynę i głowę na karku. Nie ma pomysłu na przyszłość, serca do nauk i pojęcia w co się pakuje. Wszyscy troje mają przed sobą maturę. Widelec wie, że jeżeli nie zda, ojciec wyśle go wprost do wojska. Wpada więc na szalony pomysł, chce wykraść tematy maturalne. Wie, że matka Agaty pracuje w kuratorium i postanawia to wykorzystać. Namawia zakochaną w nim dziewczynę, by pomogła mu w kradzieży.;2000-02-10;6
155440;Awantura o Basię;Po tragicznej śmierci matki kilkuletnią Basią zajęli się doktorstwo, lecz musieli dziewczynkę odesłać pod adres w Krakowie, który wyszeptała tuż przed śmiercią matka. W czasie podróży Basia poznaje aktora Walickiego, a następnie, na skutek mylnego odczytania adresu, trafia do literata Stanisława Olszowskiego. Dzięki Basi poznali się literat Olszowski i jej opiekunka, pełna wdzięku Stanisława Olszańska, przyjaciółka zmarłej matki. I tak Basia będzie miała nowych rodziców.;1959-11-03;8
479393;Wieża. Jasny dzień.;Mula mieszka z mężem, chorą matką i córką Niną w wiejskim domu. W weekend poprzedzający I Komunię Świętą Niny, przyjeżdża do nich brat z rodziną oraz Kaja - młodsza siostra Muli, która zniknęła nagle 6 lat temu. Kaja jest biologiczną matką Niny. Mula obawia się, że niezrównoważona Kaja chce odebrać jej dziecko. Reszta rodziny, początkowo dystansująca się od Kai, zaczyna wierzyć w nowy początek i pogodzenie się sióstr, co jeszcze bardziej potęguje frustrację Muli. Mula postanawia wyrzucić siostrę z domu. W dniu Komunii Świętej dochodzi do pojednania się sióstr. Jednak istnieje inny, ważniejszy powód dla którego wróciła Kaja.;2018-03-15;5.4
259468;Bilans kwartalny;Marta Siemińska jest trzydziestoparoletnią kobietą, prowadzącą jednostajne życie zamknięte w schemacie powtarzających się czynności w pracy i w domu. Tę monotonię przełamuje częściowo działalnością w radzie zakładowej i opiekuńczymi ingerencjami w cudze sprawy. Podczas bilansu kwartalnego w księgowości zostają wykryte poważne nadużycia. Rozpoczyna się wewnętrzne śledztwo. Wkrótce przypadkowe spotkanie Marty z dawno niewidzianym kolegą ze studiów przywołuje wspomnienia i skłania ją do dokonania podobnego bilansu swego małżeństwa.;1975-01-21;5.5
45738;'Krzysztof Kieślowski: I''m So-So...';Krzysztof Kieślowski opowiada o prywatnym życiu i twórczości filmowej.;1995-12-08;7.8
502559;Na układy nie ma rady;Drobny przedsiębiorca Marek Niewiadomski (Grzegorz Małecki) ledwo wiąże koniec z końcem, usiłując spłacić długi i kredyty zaciągnięte na nowy biznes. Kiedy, ku rozpaczy Marka i jego małżonki (Katarzyna Glinka), wszystkie życiowe plany – w tym wymarzone wakacje na Kanarach – zaczynają się sypać, mężczyzna otrzymuje propozycję nie do odrzucenia. Jest nią stanowisko drugiego wiceministra w jednym z państwowych resortów. Wraz z ciepłą posadką przychodzą wpływy i pieniądze, a także niezliczone propozycje korupcyjne i… matrymonialne. Czy stawiający pierwsze kroki w świecie biznesu i wielkiej polityki Marek okaże się uczciwym obywatelem, czy też swoimi wyborami potwierdzi gorzką regułę, że na układy nie ma rady…;2017-09-08;3.3
689553;Zabawa w chowanego;Dziennikarz śledczy kontynuuje temat wykorzystywania seksualnego małoletnich przez księży katolickich w Polsce i ukrywaniu tych praktyk przez kościelnych hierarchów.;2020-03-28;7.6
245076;Upał;Z polecenia premiera, który udaje się na odpoczynek, opiekę nad opustoszałym z powodu upału miastem przejmują dwaj Starsi Panowie. W pilnowaniu ładu i porządku pomaga im przybyła właśnie do stolicy żeńska Brygada Przeciwudarowa pod wodzą Zuzanny. Nieoczekiwanie przyjeżdża pociągiem ambasador egzotycznego państwa, który oburzony brakiem powitania, składa ostrą notę dyplomatyczną w ministerstwie. Zaproszeni do jego siedziby goście ? Starsi Panowie, Basia z baru mlecznego, Albin, jej narzeczony Kornel z Domu Mody i Grzanka, Miss Upału próbują zażegnać konflikt. Po wielu perypetiach udobruchany ambasador wycofuje swój protest. Po deszczu upał maleje. Premier wraca do miasta i swoich obowiązków. Surrealistyczna komedia kontynuująca formułę popularnego programu telewizyjnego Kabaretu Starszych Panów.;1964-10-02;7.2
878761;Powrót do tamtych dni;Tomek mieszka sam z matką, bo jego ojciec Alek wyjechał do USA za pieniędzmi. Niespodziewanie mężczyzna pojawia się w domu z naręczem prezentów, ale nie wyjaśnia powodu swojego powrotu. Wszyscy wydają się szczęśliwi, jednak coś niepokojącego wisi w powietrzu. W miarę upływu czasu daje się zauważyć, że Alek walczy z silnym uzależnieniem od alkoholu, co stopniowo niszczy rodzinę Tomka oraz jego dzieciństwo. Chłopiec musi bardzo szybko dorosnąć i zmierzyć się z rzeczywistością niepisaną żadnemu dziecku.;2021-12-10;7.4
996893;Na chwilę, na zawsze;Głównym bohaterem filmu jest były rockman, Borys. Mężczyzna pomaga młodym ludziom, pracując w ośrodku terapii i leczenia uzależnień, a słynie z niekonwencjonalnych metod pracy. Pewnego dnia do ośrodka trafia popularna dwudziestodwuletnia piosenkarka Pola (w tej roli Martyna Byczkowska), która pod wpływem alkoholu spowodowała wypadek samochodowy. Bohaterowie, dzięki wspólnym muzycznym zainteresowaniom, zbliżają się do siebie. Czy połączy ich także miłość?;2022-07-15;5.2
295410;Obietnica;Lila i Janek, uczniowie wielkomiejskiego liceum, należą do generacji, która komunikuje się głównie przez Skype’a i Facebooka. Wraz z przyjaciółmi korzystają z życia na całego. Imprezują, eksperymentują z alkoholem i marihuaną. Jednak pewnego dnia Lila nieoczekiwanie zrywa z Jankiem, oskarżając go o zdradę. Zakochany chłopak będzie musiał zapłacić wysoką cenę za niewinny błąd. Jeśli spełni obietnicę, którą wymogła na nim dziewczyna, nic już nie będzie takie jak przedtem...;2014-03-14;4.6
157072;Sęp;W centrum Europy zaczynają znikać ludzie. Śledztwo trafia w ręce Sępa – policjanta, który wydaje się pozbawiony uczuć. Kiedy pozna Nataszę, da się uwikłać w niebezpieczną grę pełną namiętności i niedopowiedzeń.;2013-01-11;6.1
1039117;Święta inaczej;Tradycyjnie życzymy radosnych Świąt w rodzinnej atmosferze, dwunastu wigilijnych potraw i mocy wymarzonych prezentów. A co, jeśli ktoś sobie tego nie życzy? Ma dość sztucznych uśmiechów, karpia w galarecie i kolejnych ciepłych kapci w prezencie? Wtedy wybiera święta inaczej! Rzuca wszystko i wyjeżdża w nieznane. Po raz pierwszy od lat nie robi tego, co powinien, tylko to, na co naprawdę ma ochotę. W te Święta nic nie będzie takie jak dotąd, świat stanie na głowie, a nawet najskrytsze marzenia okażą się zaskakująco realne.;2022-11-25;5.7
68646;Superprodukcja;Przemądrzały krytyk filmowy Yanek Drzazga znany jest z ostrych recenzji, w których bezlitośnie wytyka wady polskiego filmu. Powiązany z mafią biznesmen Jędrzej Koniecpolski proponuje Yankowi napisanie scenariusza filmu, w którym główną rolę miałaby zagrać jego narzeczona. Oferta jest kusząca, zwłaszcza ze względu na przewidywane honorarium, ale jej realizacja jest trudna. Wymagający zleceniodawca odrzuca kolejne propozycje Yanka. W końcu krytyk postanawia poprosić o pomoc redakcyjną koleżankę, Marysię Melską.;2002-02-28;4.6
428150;Komunia;Kiedy dorośli bawią się w dom, wtedy to dzieci muszą szybko dorosnąć. 14-letnia Ola nie tylko opiekuje się niewydolnym ojcem, autystycznym bratem i mieszkającą osobno matką, ale przede wszystkim stara się złożyć rodzinę w całość. Żyje nadzieją, że uda się jej na powrót ściągnąć matkę do domu. Pretekstem do spotkania z nią jest komunia święta 13-letniego Nikodema i Ola bierze na siebie całą odpowiedzialność za przygotowanie idealnej rodzinnej uroczystości. Sam Nikodem obserwuje zmagania bliskich ze swojej własnej, niezwykłej perspektywy.  „Komunia” odkrywa piękno w odrzuconych, siłę w najsłabszych, potrzebę zmiany tam, gdzie nic na nią nie rokuje. To przyspieszona lekcja dojrzewania, która uczy, że żadne porażki nie są ostateczne. Szczególnie tam, gdzie idzie o miłość.;2016-11-25;6.9
199453;Piątka z ulicy Barskiej;Historia trudnej reedukacji zdeprawowanych przez wojnę chłopców, których reakcyjne podziemie usiłuje wykorzystać do swoich celów. Pięciu młodych chłopców, którzy przywykli do wojennego stylu życia, nie potrafili dostosować się do nowych warunków i wchodzi na drogę przestępczą.;1954-02-27;5.4
144541;Cześć, Tereska;15-letnia Tereska, skromna, spokojna dziewczyna z szarego, wielkomiejskiego osiedla, nie wyróżnia się niczym szczególnym. Po podstawówce nie dostała się do liceum plastycznego, więc matka postanowiła, że córka pójdzie do szkoły krawieckiej. W nowym środowisku Tereska czuje się obco. Nie znajdując dość uczucia i zainteresowania, zawiera dziwną przyjaźń z kalekim portierem, Edziem. To w szkole dziewczyna uczy się życia: szybko zrozumie, że trzeba się przystosować do twardej rzeczywistości [filmweb.pl];2001-09-28;6.4
36264;C.K. Dezerterzy;Jest rok 1918. Do małego garnizonu, gdzieś na węgierskiej prowincji, przybywa nowy zastępca dowódcy - porucznik von Nogay. To typ fanatyka i sadystycznego służbisty. Jego zadaniem jest przekształcenie wielonarodowościowej zbieraniny dekowników w zdyscyplinowane wojsko cesarsko-królewskie. Szczególną uwagę zwraca na pięciu zawadiaków: Polaka, Czecha, Żyda, Węgra i Włocha, którzy przygotowują plan ucieczki.;1986-09-22;7.3
71595;Jeż Jerzy;Zapomnijcie o słodkich jeżykach z jabłuszkiem na grzbiecie. W przekręconej czapeczce, śmigający między blokami na deskorolce Jerzy jest kompletnym zaprzeczeniem swojego gatunku. Uwielbia dobre bibki i niezłe maniurki (czyt. piękne kobiety). Dla niego nie ma dylematu – kupić kwiaty dla ukochanej czy butelkę piwa – słuszne rozwiązanie jest tylko jedno. Ale życie Jeża Jerzego to nie tylko przelewki – ma na pieńku z osiedlowymi skinheadami i okolicznymi Wietnamczykami, którzy chętnie zrobili by z niego kurczaka w pięciu smakach. Pewnego dnia w skomplikowany żywot Jerzego wkracza tajemniczy Profesor. Dzięki z trudem i bólem zdobytemu DNA tworzy on klona Jeża. Nowy bohater ma zastąpić swój pierwowzór i stać się Celebrytą Doskonałym. Jednak w tym kraju jest miejsce tylko dla jednego bohatera. Prawdziwy Jeż Jerzy rusza, aby odzyskać swoje dobre imię.;2011-02-07;4.6
154399;Ręce do góry;W dziesiątą rocznicę ukończenia studiów grupa absolwentów akademii medycznej spotyka się na uroczystym zjeździe. W trakcie zabawy odczytywane są telegramy od nieobecnych. Jeden z nich jest na tyle obraźliwy, że grupa przyjaciół postanawia odszukać autora. W przypływie alkoholowego szaleństwa wyruszają w podróż pociągiem towarowym.;1981-10-09;6.3
792219;Listy do M. 4;Cicha noc, na całej połaci śnieg, a spokój i radość w sercach wszystkich? Nie tym razem! W życiu bohaterów „Listów do M.” nadchodzi świąteczna zawierucha: Mel będzie musiał dostosować się do nowych standardów pracy, Karina i Szczepan wdrożą nowatorskie metody wychowawcze, Wojciech spotka nieoczekiwanego konkurenta do serca Agaty, a Karolina i Filip będą musieli sprawdzić, czy ich miłość ma szansę przetrwać, gdy pojawi się ta trzecia. W te święta odwiedzimy starych znajomych i poznamy zupełnie nowe postaci, które nas wzruszą, rozśmieszą, a przede wszystkim – sporo namieszają!;2021-02-01;6.1
74919;Pitbull;Policjanci z warszawskiego Wydziału Zabójstw usiłują aresztować groźnego ormiańskiego przestępcę.;2005-04-09;6.7
207412;Wielka podróż Bolka i Lolka;'Film oparty jest na pomyśle zaczerpniętym z książki J. Verne''a pt. W 80 dni dookoła świata. Według testamentu zmarłego w Londynie wielkiego podróżnika Fileasa Fogga cały jego majątek ma przypaść śmiałkom, którzy w 80 dni okrążą świat. Bolek i Lolek podejmują wyzwanie. Przeszkadza im Jeremiasz, sługa lorda. Chłopcy wsiadają na statek. Jeremiasz na wszelkie sposoby stara się opóźnić ich podróż. Po drodze chłopcy trafiają do Ali Baby, spotykają japońskie potwory i goszczą na egzotycznych wyspach. Przemierzają Indie, Himalaje i Dziki Zachód. Ich podróż kończy się sukcesem, a za otrzymaną nagrodę chłopcy kupują wyspę, która jest miejscem wspaniałych zabaw dla wszystkich dzieci świata.';1977-09-15;5.3
